,Unnamed: 0,word_ngram_freq,volume_ngram_freq,freq,score
0,turrittin,1.488065909177605e-05,0.00011825619454108871,0.0,0.0
1,regarding,0.40787129717001924,1.4878596665002877,0.0,0.0
2,abusively,0.0005115038675679862,0.010581164428467349,0.0802323825076553,1.659717717947363
3,schneider,0.0297728036119983,0.18319734946101895,0.0,0.0
4,completed,0.39073101485814665,1.5549662284644399,0.0,0.0
5,limits,0.40044624616182095,1.706801864980347,0.16046476501531057,0.6839408854917552
6,marmora,0.0018202856861884165,0.015259728297751018,0.4011619125382765,3.363000563696468
7,alternative,0.45012075093589926,1.8076773765979144,0.04011619125382765,0.16110595037896036
8,exact,0.26610996004663656,1.4023302357254062,1.9656933714375546,10.358692506093348
9,enough,1.6706301815212148,2.914122105941459,0.36104572128444884,0.6297811025373423
10,dual,0.10541455363897667,0.712978294893472,0.36104572128444884,2.441956578610325
11,par,0.22047618640083194,0.9508706231667562,0.12034857376148292,0.519039834632135
12,mentioned,0.7386445910072195,1.5919638274580257,0.0,0.0
13,ka,0.03891829046495704,0.24313537404960428,0.0,0.0
14,der,0.6738008413825696,1.164227556055717,0.0,0.0
15,cristallins,5.475693508927293e-05,0.0006121246904485789,0.0,0.0
16,curve,0.34950348129260256,0.7914027829010024,1.5244152676454505,3.451829666043789
17,extensions,0.04676138808189989,0.3938567224302576,0.36104572128444884,3.0409765463656826
18,om,0.03042064720814308,0.24203278391920624,0.0,0.0
19,tried,0.7287573258449902,1.6120382418633814,0.0,0.0
20,empty,0.2888212233677504,1.421799756934224,0.4813942950459318,2.369792232388462
21,caruso,0.004260130221977021,0.027591339634624346,0.0,0.0
22,simpler,0.07005901833685013,0.6601722248289045,0.0,0.0
23,changing,0.41671689851233334,2.092756904167082,0.16046476501531057,0.8058558365647865
24,side,2.1607047240447868,2.753940687379508,0.16046476501531057,0.20452144170778225
25,iso,0.037332638201417356,0.24495005363921785,0.4412781037921041,2.8953511029816394
26,sub,0.29169288995308273,1.3327945298802208,0.6017428688074147,2.7494657277040626
27,shigeki,0.0002363133544535101,0.0024176585671749073,0.0,0.0
28,tude,0.002153106701952956,0.043667163289307864,0.0,0.0
29,abbes,0.0006812830808061165,0.008531461286753084,0.12034857376148292,1.5070816036516803
30,wpi,0.0008811065481106883,0.0053379059611498025,0.0,0.0
31,linear,0.27490486281543197,0.6952273169434537,0.9226723988380359,2.3334147300719876
32,variable,0.4382730318827391,0.9847941991752641,0.04011619125382765,0.09014059630834165
33,equivalently,0.005134552409853943,0.05684422134075151,0.04011619125382765,0.4441231626351957
34,analye,1.0875347999372842e-06,2.4672155695570908e-05,0.04011619125382765,0.9100885016137531
35,critical,0.6732578255310426,1.8466991558135293,0.04011619125382765,0.11003590855325572
36,divisible,0.012367428061332564,0.10651586417698622,0.12034857376148292,1.0365156177258492
37,term,1.3525766504952859,2.3214371599620094,0.0,0.0
38,dd,0.01924852599289173,0.14589794194215633,0.12034857376148292,0.9122053934913434
39,iovita,1.7683492681275226e-07,4.253819947397375e-07,0.0,0.0
40,kummer,0.0012228046772014833,0.009729124292978342,0.12034857376148292,0.9575415063735568
41,algebras,0.0026769182804274316,0.010246388798597184,0.0802323825076553,0.307103952863267
42,fini,0.0016935923028695288,0.021105540360635278,0.0,0.0
43,linebreak,2.368703844729536e-05,0.0002586322528094209,0.0802323825076553,0.8760353001660883
